,position,time,temperature
3473,0.34,0.39,0.06326819873341709
3474,0.34,0.4,0.0577348705567227
3475,0.34,0.41000000000000003,0.052107671305033985
3476,0.34,0.42,0.046465091963216194
3477,0.34,0.43,0.04074147093871991
3478,0.34,0.44,0.035011964644292855
3479,0.34,0.45,0.029214454835240728
3480,0.34,0.46,0.023420688860475974
3481,0.34,0.47000000000000003,0.01757211486145554
3482,0.34,0.48,0.01173701008132161
3483,0.34,0.49,0.005860398014693615
3484,0.34,0.5,7.038448955890582e-06
3485,0.34,0.51,-0.00587447490905805
3486,0.34,0.52,-0.011722933197586351
3487,0.34,0.53,-0.017586191727522876
3488,0.34,0.54,-0.023406612019046712
3489,0.34,0.55,-0.02922853164516013
3490,0.34,0.56,-0.03499788787263189
3491,0.34,0.5700000000000001,-0.04075554766552602
3492,0.34,0.58,-0.04645101528768551
3493,0.34,0.59,-0.05212174792307222
3494,0.34,0.6,-0.05772079400216826
3495,0.34,0.61,-0.0632822752187482
3496,0.34,0.62,-0.06876274734745098
3497,0.34,0.63,-0.07419308405086238
3498,0.34,0.64,-0.0795332977774177
3499,0.34,0.65,-0.08481111444254252
3500,0.34,0.66,-0.08998993884914472
3501,0.34,0.67,-0.09509446187977785
3502,0.34,0.68,-0.10009140297642696
3503,0.34,0.6900000000000001,-0.10500254268937513
3504,0.34,0.7000000000000001,-0.10979782429410435
3505,0.34,0.71,-0.11449625420415821
3506,0.34,0.72,-0.11907089599043705
3507,0.34,0.73,-0.12353812908331187
3508,0.34,0.74,-0.12787402148661028
3509,0.34,0.75,-0.132092483178839
3510,0.34,0.76,-0.1361724588667318
3511,0.34,0.77,-0.14012555636456928
3512,0.34,0.78,-0.14393345798832294
3513,0.34,0.79,-0.14760564577193291
3514,0.34,0.8,-0.15112638973218973
3515,0.34,0.81,-0.15450323090667795
3516,0.34,0.8200000000000001,-0.15772286688158418
3517,0.34,0.8300000000000001,-0.16079109015275383
3518,0.34,0.84,-0.16369685615360044
3519,0.34,0.85,-0.16644440820357378
3520,0.34,0.86,-0.1690247809406681
3521,0.34,0.87,-0.17144087399667354
3522,0.34,0.88,-0.17368561435667015
3523,0.34,0.89,-0.17576076876526428
3524,0.34,0.9,-0.1776609622204728
3525,0.34,0.91,-0.1793870438591803
3526,0.34,0.92,-0.18093513564937055
3527,0.34,0.93,-0.182305388028098
3528,0.34,0.9400000000000001,-0.18349521297595175
3529,0.34,0.9500000000000001,-0.18450428390149035
3530,0.34,0.96,-0.18533109074402823
3531,0.34,0.97,-0.18597505344241635
3532,0.34,0.98,-0.1864355235823697
3533,0.34,0.99,-0.18671189219576056
3534,0.34,1.0,-0.18680415279888044
3535,0.35000000000000003,0.0,0.17779870864259528
3536,0.35000000000000003,0.01,0.17773390374993842
3537,0.35000000000000003,0.02,0.17744785172022057
3538,0.35000000000000003,0.03,0.1770324928009623
3539,0.35000000000000003,0.04,0.17639666562512762
3540,0.35000000000000003,0.05,0.17563243905148193
3541,0.35000000000000003,0.06,0.17464929890874142
3542,0.35000000000000003,0.07,0.17353926787382512
3543,0.35000000000000003,0.08,0.17221264762944127
3544,0.35000000000000003,0.09,0.17076124005805865
3545,0.35000000000000003,0.1,0.16909632813696476
3546,0.35000000000000003,0.11,0.1673093192104283
3547,0.35000000000000003,0.12,0.16531263912106353
3548,0.35000000000000003,0.13,0.16319712848502
3549,0.35000000000000003,0.14,0.16087651307418685
3550,0.35000000000000003,0.15,0.1584408968194017
3551,0.35000000000000003,0.16,0.1558054573597477
3552,0.35000000000000003,0.17,0.15305939488642975
3553,0.35000000000000003,0.18,0.15011948511854897
3554,0.35000000000000003,0.19,0.14707386101498826
3555,0.35000000000000003,0.2,0.14384103628604938
3556,0.35000000000000003,0.21,0.14050791737201854
3557,0.35000000000000003,0.22,0.13699488903217918
3558,0.35000000000000003,0.23,0.1333874767366292
3559,0.35000000000000003,0.24,0.12960806197321195
3560,0.35000000000000003,0.25,0.12574064023420783
3561,0.35000000000000003,0.26,0.1217097075416175
3562,0.35000000000000003,0.27,0.11759758643412903
3563,0.35000000000000003,0.28,0.11333099693471708
3564,0.35000000000000003,0.29,0.10899045224874124
3565,0.35000000000000003,0.3,0.10450499709619576
3566,0.35000000000000003,0.31,0.09995320610366802
3567,0.35000000000000003,0.32,0.09526654021597011
3568,0.35000000000000003,0.33,0.09052151387996316
3569,0.35000000000000003,0.34,0.08565208626343573
3570,0.35000000000000003,0.35000000000000003,0.08073259815718435
3571,0.35000000000000003,0.36,0.07569957909661346
3572,0.35000000000000003,0.37,0.07062509131288823
3573,0.35000000000000003,0.38,0.06544829671506557
3574,0.35000000000000003,0.39,0.060238883058296305
3575,0.35000000000000003,0.4,0.054938696247565894
3576,0.35000000000000003,0.41000000000000003,0.049614963011838306
3577,0.35000000000000003,0.42,0.04421225428628643
3578,0.35000000000000003,0.43,0.03879525893186312
3579,0.35000000000000003,0.44,0.033311303197628955
3580,0.35000000000000003,0.45,0.02782247124693899
3581,0.35000000000000003,0.46,0.022278864055707896
3582,0.35000000000000003,0.47000000000000003,0.016739904536775933
3583,0.35000000000000003,0.48,0.011158476857819986
3584,0.35000000000000003,0.49,0.005591296628838215
3585,0.35000000000000003,0.5,-5.9713080374672566e-06
3586,0.35000000000000003,0.51,-0.0055793540148756
3587,0.35000000000000003,0.52,-0.011170419465455122
3588,0.35000000000000003,0.53,-0.01672796193965961
3589,0.35000000000000003,0.54,-0.022290806638156732
3590,0.35000000000000003,0.55,-0.027810528683249583
3591,0.35000000000000003,0.56,-0.03332324573854219
3592,0.35000000000000003,0.5700000000000001,-0.03878331641765406
3593,0.35000000000000003,0.58,-0.044224196769969824
3594,0.35000000000000003,0.59,-0.04960302056238272
3595,0.35000000000000003,0.6,-0.05495063865922774
3596,0.35000000000000003,0.61,-0.06022694068784612
3597,0.35000000000000003,0.62,-0.06546023904104999
3598,0.35000000000000003,0.63,-0.07061314903444937
3599,0.35000000000000003,0.64,-0.07571152132461574
3600,0.35000000000000003,0.65,-0.08072065598231175
3601,0.35000000000000003,0.66,-0.08566402838269642
3602,0.35000000000000003,0.67,-0.09050957181857841
3603,0.35000000000000003,0.68,-0.09527848221744464
3604,0.35000000000000003,0.6900000000000001,-0.09994126416390291
3605,0.35000000000000003,0.7000000000000001,-0.10451693897269715
3606,0.35000000000000003,0.71,-0.10897851043680959
3607,0.35000000000000003,0.72,-0.11334293868102922
3608,0.35000000000000003,0.73,-0.11758564475422863
3609,0.35000000000000003,0.74,-0.12172164915457748
3610,0.35000000000000003,0.75,-0.12572869868845424
3611,0.35000000000000003,0.76,-0.12962000345175992
3612,0.35000000000000003,0.77,-0.13337553532502242
3613,0.35000000000000003,0.78,-0.13700683037737502
3614,0.35000000000000003,0.79,-0.1404959760924429
3615,0.35000000000000003,0.8,-0.143852977501056
3616,0.35000000000000003,0.81,-0.1470619198632461
3617,0.35000000000000003,0.8200000000000001,-0.15013142620858247
3618,0.35000000000000003,0.8300000000000001,-0.1530474538563072
3619,0.35000000000000003,0.84,-0.15581739833199504
3620,0.35000000000000003,0.85,-0.158428955902767
3621,0.35000000000000003,0.86,-0.16088845393769252
3622,0.35000000000000003,0.87,-0.16318518767195156
3623,0.35000000000000003,0.88,-0.1653245798865871
3624,0.35000000000000003,0.89,-0.16729737848937123
3625,0.35000000000000003,0.9,-0.16910826881681085
3626,0.35000000000000003,0.91,-0.17074929941600703
3627,0.35000000000000003,0.92,-0.17222458823726575
3628,0.35000000000000003,0.93,-0.17352732729652703
3629,0.35000000000000003,0.9400000000000001,-0.17466123945933607
3630,0.35000000000000003,0.9500000000000001,-0.17562049852366418
3631,0.35000000000000003,0.96,-0.17640860613418666
3632,0.35000000000000003,0.97,-0.17702055230657143
3633,0.35000000000000003,0.98,-0.1774597922040933
3634,0.35000000000000003,0.99,-0.1777219632723938
